fips,area,latitude,longitude
18133,482.692,39.665545,-86.853325
18135,453.314,40.164414,-85.005004
18137,448.062,39.10023,-85.260541
18139,408.461,39.622312,-85.466527
18141,461.385,41.617699,-86.288159
18143,192.748,38.679431,-85.751898
18145,412.756,39.524135,-85.792174
18147,401.426,38.009789,-87.010645
18149,312.206,41.28322,-86.64757
18151,322.466,41.643437,-85.002467
18153,454.116,39.089225,-87.415843
18155,223.439,38.825846,-85.029679
18157,503.243,40.38926,-86.893943
18159,260.567,40.310229,-86.056207
18161,165.177,39.623111,-84.925152
18163,236.33,38.02007,-87.586166
18165,259.93,39.854045,-87.462071
18167,410.451,39.429143,-87.390375
18169,420.975,40.843717,-85.795175
18171,366.405,40.352658,-87.375847
18173,391.053,38.097764,-87.272023
18175,516.599,38.600613,-86.104751
18177,404.341,39.863091,-85.006735
18179,370.248,40.735273,-85.212974
18181,508.68,40.75095,-86.864293
18183,337.914,41.136426,-85.501892
19001,570.274,41.328528,-94.478164
19003,425.506,41.021656,-94.696906
19005,658.771,43.274964,-91.382751
19007,516.243,40.744683,-92.870345
19009,443.406,41.679178,-94.904312
19011,718.489,42.092547,-92.05763
19013,572.68,42.472888,-92.306059
19015,573.64,42.038601,-93.939138
19017,439.404,42.78089,-92.327586
19019,573.116,42.470328,-91.838666
19021,580.227,42.741522,-95.141433
19023,581.756,42.734708,-92.780066
19025,572.115,42.38617,-94.643683
19027,570.265,42.039492,-94.867647
19029,564.948,41.333824,-94.933302
19031,581.902,41.772355,-91.13219
19033,575.119,43.075171,-93.251266
19035,577.069,42.742738,-95.633262
19037,505.658,43.059741,-92.31721
19039,431.756,41.029191,-93.784096
19041,572.592,43.079822,-95.149726
19043,792.665,42.840998,-91.323511
19045,710.175,41.898073,-90.534243
19047,715.037,42.043119,-95.38909
19049,591.699,41.685321,-94.040707
19051,504.854,40.748089,-92.410345
19053,533.48,40.736379,-93.78458
19055,578.946,42.473003,-91.359443
19057,429.75,40.915339,-91.186925
19059,403.962,43.389611,-95.196057
19061,616.633,42.463481,-90.878771
19063,402.523,43.377984,-94.66937
19065,731.326,42.86445,-91.839373
19067,501.382,43.052741,-92.787367
19069,582.524,42.736549,-93.271425
19071,516.638,40.743726,-95.599516
19073,571.215,42.042494,-94.388703
19075,501.894,42.403323,-92.790261
19077,593.074,41.683573,-94.501272
19079,577.51,42.390768,-93.709198
19081,573.038,43.075411,-93.743697
19083,569.992,42.389955,-93.241081
19085,701.643,41.688584,-95.827149
19087,436.56,40.985864,-91.54427
19089,473.606,43.365313,-92.321908
19091,435.667,42.782221,-94.202775
19093,432.051,42.39186,-95.507421
19095,587.494,41.683918,-92.059123
19097,649.607,42.164281,-90.574597
19099,732.955,41.685686,-93.052971
19101,436.876,41.00688,-91.967137
19103,623.15,41.668737,-91.588812
19105,577.004,42.125118,-91.116914
19107,579.924,41.331182,-92.167721
19109,974.324,43.212478,-94.213983
19111,538.867,40.647588,-91.477157
19113,724.505,42.077951,-91.597674
19115,417.518,41.218211,-91.256994
19117,434.397,41.033344,-93.331467
19119,587.779,43.38358,-96.207201
19121,562.158,41.330622,-94.015184
19123,573.398,41.330797,-92.636366
19125,570.509,41.331455,-93.093849
19127,573.197,42.041691,-92.981452
19129,440.644,41.033703,-95.619101
19131,469.565,43.348564,-92.784466
19133,698.934,42.049432,-95.956566
19135,434.303,41.028847,-92.869642
19137,425.028,41.021735,-95.15779
19139,449.129,41.483776,-91.118699
19141,573.208,43.083746,-95.625624
19143,399.393,43.378542,-95.633788
19145,535.467,40.73909,-95.14429
19147,569.435,43.075854,-94.667297
19149,863.734,42.737585,-96.215864
19151,578.657,42.734033,-94.678279
19153,591.535,41.684281,-93.56972
19155,959.132,41.340184,-95.544905
19157,586.067,41.684526,-92.522882
19159,538.865,40.735334,-94.244251
19161,578.331,42.387526,-95.105224
19163,468.211,41.641679,-90.62229
19165,591.353,41.679014,-95.308917
19167,768.991,43.082854,-96.177929
19169,573.649,42.037538,-93.466093
19171,722.08,42.074848,-92.529412
19173,534.656,40.737949,-94.697108
19175,425.798,41.02855,-94.245091
19177,490.519,40.754117,-91.952943
19179,436.021,41.031263,-92.409482
19181,573.35,41.336769,-93.564366
19183,570.92,41.329401,-91.725052
19185,527.152,40.739983,-93.332613
19187,718.429,42.434397,-94.179157
19189,401.718,43.378124,-93.743488
19191,690.138,43.292989,-91.850788
19193,877.774,42.39322,-96.053296
19195,401.941,43.373491,-93.248533
19197,582.238,42.733007,-93.734735
20001,505.325,37.884229,-95.300945
20003,583.734,38.215114,-95.292046
20005,433.82,39.532544,-95.313398
20007,1136.166,37.222906,-98.685052
20009,900.634,38.481239,-98.767837
20011,639.092,37.8561,-94.850928
20013,572.106,39.825931,-95.569905
20015,1446.527,37.773681,-96.838762
20017,777.727,38.298553,-96.594064
20019,644.767,37.154259,-96.245396
20021,591.023,37.169392,-94.845698
20023,1020.944,39.789256,-101.727302
20025,977.182,37.233831,-99.813869
20027,655.6,39.344964,-97.168853
20029,717.991,39.487329,-97.64139
20031,654.094,38.23645,-95.729137
20033,789.69,37.189071,-99.254089
20035,1132.426,37.234507,-96.837247
20037,595.011,37.505628,-94.853941
20039,894.147,39.783542,-100.459708
20041,851.95,38.867735,-97.157943
20043,398.276,39.788502,-95.147225
20045,474.637,38.896573,-95.290529
20047,621.975,37.883595,-99.304746
20049,650.466,37.456026,-96.244642
20051,900.374,38.914596,-99.317329
20053,723.287,38.700845,-98.205355
20055,1302.672,38.049855,-100.739929
20057,1099.081,37.688365,-99.884734
20059,577.137,38.558019,-95.278962
20061,404.485,39.002155,-96.768038
20063,1071.76,38.917239,-100.48736
20065,898.753,39.349445,-99.880952
20067,575.145,37.547537,-101.299362
20069,869.297,37.744513,-100.451716
20071,778.45,38.480408,-101.805984
20073,1152.627,37.878659,-96.242232
20075,997.629,37.995244,-101.793689
20077,802.78,37.188184,-98.06659
20079,540.722,38.050144,-97.436707
20081,577.873,37.55855,-100.876869
20083,860.311,38.087493,-99.898407
20085,658.019,39.410989,-95.794509
20087,556.677,39.239644,-95.375314
20089,914.36,39.77701,-98.222584
20091,479.897,38.883907,-94.82233
20093,870.981,37.994461,-101.308136
20095,866.659,37.552951,-98.144529
20097,722.869,37.561231,-99.286539
20099,653.118,37.191468,-95.297473
20101,717.668,38.481286,-100.466185
20103,468.972,39.189511,-95.038977
20105,720.457,39.047276,-98.214265
20107,606.396,38.216549,-94.844932
20109,1073.1,38.91327,-101.157407
20111,855.417,38.455498,-96.161589
20113,900.602,38.395812,-97.647489
20115,953.73,38.359647,-97.102771
20117,905.107,39.782709,-96.521243
20119,979.346,37.243886,-100.360094
20121,590.256,38.566772,-94.832963
20123,719.159,39.393026,-98.207362
20125,651.481,37.189537,-95.742403
20127,702.889,38.687696,-96.644905
20129,729.927,37.18525,-101.809516
20131,719.438,39.791043,-96.005381
20133,577.794,37.564283,-95.315683
20135,1075.008,38.480437,-99.908745
20137,881.298,39.783867,-99.899235
20139,719.845,38.649706,-95.727275
20141,894.36,39.348649,-98.767876
20143,721.336,39.137963,-97.654803
20145,754.646,38.182873,-99.232154
20147,894.562,39.784506,-99.34215
20149,861.911,39.382187,-96.337113
20151,735.722,37.647594,-98.74012
20153,1069.576,39.786198,-101.076738
20155,1272.11,37.948185,-98.078346
20157,720.447,39.82891,-97.650921
20159,727.963,38.347178,-98.201415
20161,621.956,39.291211,-96.727489
20163,895.152,39.346006,-99.324492
20165,717.973,38.523592,-99.309183
20167,899.436,38.916839,-98.765638
20169,721.31,38.786327,-97.650153
20171,717.662,38.481877,-100.90636
20173,1009.121,37.683807,-97.459451
20175,640.486,37.180585,-100.854741
20177,555.726,39.041805,-95.755664
20179,896.207,39.350543,-100.441206
20181,1056.278,39.351352,-101.719859
20183,896.965,39.78466,-98.78543
20185,794.917,38.03563,-98.719889
20187,680.415,37.565932,-101.789383
20189,727.473,37.202356,-101.315796
20191,1184.955,37.236663,-97.493349
20193,1074.798,39.357706,-101.083439
20195,899.626,38.921302,-99.865423
20197,799.62,38.955154,-96.201262
20199,913.706,38.926626,-101.771103
20201,898.671,39.776714,-97.095611
20203,718.592,38.481922,-101.347434
20205,575.073,37.558515,-95.745175
20207,505.253,37.888484,-95.757553
20209,156.193,39.115384,-94.763087
21001,412.4,37.105541,-85.281401
21003,351.864,36.75077,-86.192458
21005,204.27,38.005396,-84.986417
21007,273.69,37.05112,-89.009178
21009,499.999,36.963614,-85.92499
21011,284.004,38.152249,-83.737641
21013,361.116,36.72268,-83.681046
21015,256.464,38.974595,-84.731444
21017,291.592,38.202562,-84.20986
21019,162.022,38.360004,-82.681406
21021,182.662,37.6182,-84.873016
21023,208.947,38.678523,-84.100355
21025,495.267,37.521178,-83.322401
21027,585.621,37.778109,-86.432829
21029,300.265,37.969572,-85.703036
21031,431.473,37.207013,-86.682471
21033,348.151,37.148643,-87.87051
21035,410.696,36.620978,-88.274086
21037,159.42,38.946981,-84.379583
21039,198.98,36.857726,-88.975757
21041,137.315,38.668284,-85.124083
21043,412.122,38.309555,-83.048821
21045,445.736,37.321962,-84.92822
21047,724.042,36.893388,-87.493554
21049,255.156,37.970133,-84.144974
21051,471.086,37.164466,-83.710763
21053,205.418,36.729124,-85.153499
21055,371.141,37.358149,-88.10501
21057,310.908,36.784227,-85.393499
21059,476.574,37.731671,-87.087139
21061,308.004,37.227856,-86.217778
21063,235.323,38.116425,-83.097541
21065,255.61,37.69246,-83.963927
21067,285.55,38.040157,-84.458443
21069,351.316,38.368431,-83.706152
21071,395.706,37.558283,-82.740337
21073,212.009,38.234919,-84.868786
21075,230.619,36.55262,-89.187723
21077,104.718,38.760184,-84.862114
21079,233.945,37.630162,-84.545856
21081,260.766,38.64921,-84.625946
21083,556.788,36.723344,-88.649897
21085,511.031,37.458577,-86.344011
21087,288.789,37.269637,-85.561403
21089,354.45,38.563596,-82.933833
21091,198.886,37.843389,-86.792773
21093,630.136,37.695836,-85.963183
21095,468.151,36.859223,-83.221497
21097,309.862,38.443489,-84.332796
21099,417.85,37.313856,-85.881995
21101,466.28,37.792542,-87.572577
21103,291.123,38.451561,-85.120079
21105,253.039,36.675916,-88.97202
21107,554.415,37.31107,-87.542196
21109,346.513,37.40332,-84.020686
21111,397.682,38.189533,-85.657624
21113,174.501,37.873291,-84.58396
21115,264.135,37.84926,-82.830639
21117,164.347,38.930477,-84.533492
21119,352.852,37.354703,-82.949138
21121,387.748,36.887476,-83.85563
21123,263.628,37.545518,-85.697209
21125,443.695,37.113268,-84.119395
21127,420.068,38.074459,-82.738305
21129,211.257,37.605383,-83.718497
21131,404.447,37.087846,-83.388616
21133,339.033,37.118503,-82.861175
21135,495.382,38.532051,-83.373303
21137,336.576,37.457257,-84.658074
21139,342.334,37.209517,-88.363426
21141,557.03,36.859829,-86.881436
21143,256.528,37.023976,-88.083391
21145,268.171,37.053688,-88.712378
21147,430.947,36.731136,-84.491052
21149,256.233,37.530575,-87.262931
21151,443.257,37.723528,-84.277008
21153,309.158,37.698954,-83.069716
21155,346.858,37.552247,-85.269242
21157,340.171,36.882017,-88.332752
21159,230.599,37.796774,-82.506623
21161,246.413,38.594068,-83.828052
21163,324.502,37.967476,-86.200863
21165,205.934,37.950715,-83.597345
21167,253.311,37.812085,-84.879695
21169,291.189,36.990394,-85.629554
21171,332.056,36.714077,-85.713508
21173,198.857,38.038138,-83.912338
21175,383.788,37.92294,-83.258944
21177,479.4,37.213816,-87.134092
21179,424.076,37.803188,-85.465955
21181,196.834,38.337132,-84.025554
21183,596.227,37.477859,-86.844871
21185,196.434,38.400046,-85.456059
21187,354.247,38.499603,-84.841509
21189,198.29,37.423452,-83.691566
21191,281.918,38.690765,-84.354041
21193,342.61,37.241282,-83.217772
21195,788.67,37.482067,-82.402869
21197,180.121,37.810379,-83.826985
21199,677.154,37.108312,-84.579986
21201,100.098,38.513826,-84.063757
21203,318.096,37.36122,-84.314419
21205,286.266,38.205894,-83.425969
21207,282.875,36.989127,-85.058976
21209,285.433,38.289882,-84.579376
21211,385.671,38.239426,-85.22836
21213,236.466,36.740863,-86.581464
21215,191.657,38.026976,-85.321525
21217,276.817,37.365106,-85.326698
21219,377.056,36.840338,-87.183642
21221,481.329,36.807681,-87.858652
21223,156.217,38.618193,-85.355171
21225,363.377,37.658029,-87.95165
21227,547.564,36.995634,-86.423579
21229,301.201,37.754209,-85.175416
21231,484.161,36.802011,-84.83044
21233,335.655,37.520021,-87.685095
21235,445.119,36.758021,-84.14455
21237,222.752,37.743774,-83.495068
21239,192.036,38.042789,-84.748147
22001,657.454,30.291497,-92.411037
22003,765.954,30.652744,-92.819605
22005,302.786,30.202946,-90.910023
22007,364.53,29.899884,-91.050528
22009,865.744,31.085094,-91.993798
22011,1165.836,30.645018,-93.340253
22013,822.07,32.344268,-93.061513
22015,867.22,32.696202,-93.617977
22017,936.824,32.577195,-93.882423
22019,1094.274,30.229559,-93.358015
22021,540.729,32.101244,-92.11418
22023,1936.669,29.871989,-93.165437
22025,739.421,31.666517,-91.846703
22027,767.416,32.827585,-92.991125
22029,747.302,31.469806,-91.626314
22031,894.588,32.059248,-93.740797
22033,470.235,30.544002,-91.093174
22035,442.432,32.73017,-91.234141
22037,455.778,30.839784,-91.043434
22039,679.624,30.720693,-92.404086
22041,635.438,32.138279,-91.672101
22043,664.653,31.597787,-92.561716
22045,1030.528,29.606013,-91.842706
22047,652.858,30.288394,-91.36315
22049,580.277,32.30448,-92.556672
22051,665.423,29.5033,-90.036231
22053,658.555,30.269529,-92.816221
22055,269.209,30.206507,-92.06417
22057,1474.307,29.491993,-90.394849
22059,662.394,31.680836,-92.161809
22061,472.475,32.601148,-92.662082
22063,702.847,30.440419,-90.727474
22065,650.9,32.365824,-91.240729
22067,806.084,32.820008,-91.800399
22069,1298.993,31.734982,-93.086106
22071,350.212,30.068636,-89.939007
22073,631.75,32.477495,-92.154798
22075,2567.198,29.402337,-89.298489
22077,590.712,30.708319,-91.604621
22079,1361.657,31.193204,-92.535953
22081,402.344,32.101213,-93.34905
22083,564.516,32.418121,-91.758375
22085,1011.619,31.560209,-93.559228
22087,2158.072,29.91811,-89.263494
22089,410.629,29.913833,-90.359314
22091,409.488,30.821423,-90.70935
22093,257.959,30.02482,-90.793956
22095,347.637,30.117471,-90.504677
22097,938.981,30.583441,-91.989275
22099,816.49,30.121433,-91.611481
22101,1119.423,29.629349,-91.463804
22103,1124.189,30.410022,-89.951962
22105,823.269,30.621581,-90.406633
22107,641.19,32.001489,-91.342576
22109,2082.073,29.333266,-90.844191
22111,905.403,32.829349,-92.37565
22113,1542.069,29.786872,-92.29009
22115,1341.485,31.110563,-93.18152
22117,675.885,30.852144,-90.046253
22119,614.84,32.732152,-93.339825
22121,203.823,30.464052,-91.309808
22123,360.567,32.79248,-91.451998
22125,426.003,30.872701,-91.421008
22127,956.823,31.941187,-92.641269
23001,497.12,44.167681,-70.207435
23003,6827.568,46.727057,-68.64941
23005,1217.463,43.808348,-70.330375
23007,1743.479,44.973012,-70.444727
23009,2344.936,44.564906,-68.370703
23011,951.174,44.417012,-69.765764
23013,1143.946,44.042045,-69.038515
23015,699.603,43.994265,-69.514029
23017,2175.716,44.494585,-70.734688
23019,3557.081,45.390602,-68.657487
23021,4377.966,45.917678,-69.104548
23023,370.04,43.916694,-69.843994
23025,4093.531,45.507482,-69.97604
23027,852.756,44.505361,-69.139678
23029,3257.652,44.967009,-67.609354
23031,1269.714,43.427239,-70.670402
24001,429.932,39.612309,-78.703108
24003,587.801,38.993374,-76.560511
24005,681.756,39.443167,-76.616569
24009,345.071,38.521358,-76.525864
24011,325.902,38.871531,-75.831631
24013,452.688,39.563189,-77.015512
24015,417.837,39.562352,-75.941584
24017,642.968,38.472853,-77.015427
24019,983.004,38.429196,-76.047433
24021,667.378,39.470427,-77.397627
24023,655.738,39.529871,-79.269416
24025,526.643,39.537429,-76.299789
24027,253.394,39.252264,-76.924406
24029,413.445,39.239177,-76.1242
24031,506.947,39.137382,-77.203063
24033,498.836,38.82588,-76.847272
24035,510.692,39.040693,-76.082405
24037,764.251,38.222666,-76.534271
24039,610.352,38.07445,-75.853323
24041,476.805,38.749427,-76.17913
24043,467.343,39.603621,-77.814671
24045,400.239,38.367389,-75.632206
24047,694.859,38.222133,-75.309932
24510,92.052,39.300214,-76.610516
25001,1305.537,41.798819,-70.211083
25003,946.428,42.375314,-73.213948
25005,691.226,41.748576,-71.087062
25007,490.961,41.380939,-70.701536
25009,828.474,42.642711,-70.865107
25011,724.574,42.583791,-72.591655
25013,634.251,42.136198,-72.635648
25015,545.209,42.339459,-72.663694
25017,847.06,42.479477,-71.396507
25019,303.656,41.305878,-70.14191
25021,444.346,42.169703,-71.179875
25023,1093.252,41.987196,-70.741942
25025,120.219,42.33196,-71.020173
25027,1579.194,42.311693,-71.940282
26001,1790.582,44.682535,-82.83408
26003,5047.736,47.080077,-86.564108
26005,1833.288,42.595788,-86.634745
26007,1694.922,44.894954,-83.426574
26009,601.77,45.005457,-85.175625
26011,680.69,44.03687,-83.740675
26013,1068.771,46.696068,-88.356022
26015,577.042,42.582811,-85.31455
26017,630.717,43.699711,-83.978701
26019,859.568,44.648621,-86.494317
26021,1581.472,41.792639,-86.741822
26023,519.676,41.918585,-85.066523
26025,718.353,42.24299,-85.012385
26027,508.317,41.91624,-85.999457
26029,1390.464,45.513164,-85.450392
26031,885.383,45.47612,-84.495271
26033,2698.39,46.321819,-84.52063
26035,575.339,43.991137,-84.838325
26037,574.557,42.950455,-84.591695
26039,563.242,44.680208,-84.611132
26041,1991.324,45.805101,-86.901373
26043,777.05,46.012823,-87.866119
26045,579.433,42.589614,-84.846524
26047,881.997,45.590094,-84.986822
26049,649.587,43.021077,-83.706372
26051,515.93,43.98975,-84.389816
26053,1476.344,46.488054,-89.788314
26055,601.315,44.718688,-85.553848
26057,571.611,43.292326,-84.60469
26059,607.006,41.864475,-84.642409
26061,1501.501,46.998305,-88.652066
26063,2136.802,43.907616,-82.857045
26065,560.712,42.603534,-84.373811
26067,580.046,42.94465,-85.073766
26069,1890.057,44.329482,-82.849447
26071,1211.21,46.170249,-88.540409
26073,577.681,43.645233,-84.839425
26075,723.496,42.248474,-84.420868
26077,580.297,42.246266,-85.532854
26079,570.706,44.678881,-85.088992
26081,871.944,43.032497,-85.547446
26083,5966.19,47.681981,-88.148802
26085,574.28,43.995187,-85.8114
26087,662.845,43.088633,-83.224325
26089,2532.192,45.146182,-86.051574
26091,761.409,41.895915,-84.066853
26093,585.404,42.602532,-83.911718
26095,1912.487,46.940602,-85.582368
26097,2100.644,46.167981,-85.303756
26099,570.85,42.671467,-82.910869
26101,1280.564,44.350385,-86.602967
26103,3424.54,46.656597,-87.584028
26105,1242.442,43.996636,-86.750814
26107,571.194,43.635295,-85.332751
26109,1338.212,45.544174,-87.509892
26111,528.068,43.648378,-84.37922
26113,573.829,44.325424,-85.085471
26115,680.019,41.916097,-83.487106
26117,720.826,43.312782,-85.149468
26119,562.652,45.024134,-84.130107
26121,1460.025,43.289258,-86.751892
26123,861.689,43.562709,-85.791423
26125,907.294,42.660452,-83.38421
26127,1305.95,43.647255,-86.807575
26129,574.953,44.33328,-84.128073
26131,3740.819,47.216604,-89.500461
26133,573.096,43.997552,-85.322283
26135,571.582,44.685121,-84.124894
26137,526.189,45.021794,-84.576597
26139,1631.409,42.942346,-86.655342
26141,2572.756,45.489515,-83.384019
26143,580.032,44.339517,-84.611272
26145,815.966,43.328267,-84.05541
26147,836.506,42.928804,-82.668914
26149,521.032,41.911488,-85.52287
26151,1589.941,43.449155,-82.642815
26153,1883.979,46.020758,-86.199352
26155,540.948,42.951545,-84.146352
26157,913.911,43.487902,-83.436618
26159,1089.897,42.283986,-86.305697
26161,722.419,42.252327,-83.844634
26163,672.677,42.284664,-83.261953
26165,575.466,44.331375,-85.570046
27001,1995.293,46.602446,-93.41976
27003,446.111,45.27411,-93.242723
27005,1445.183,46.937629,-95.741757
27007,3055.756,47.878825,-94.986698
27009,413.058,45.701227,-94.00144
27011,528.117,45.419925,-96.402226
27013,765.593,44.038225,-94.064071
27015,618.464,44.246542,-94.733647
27017,875.283,46.603818,-92.671044
27019,376.112,44.821381,-93.800575
27021,2414.107,46.951427,-94.333773
27023,587.777,45.028625,-95.564108
27025,442.409,45.505444,-92.903849
27027,1052.648,46.898377,-96.494901
27029,1029.736,47.575873,-95.371117
27031,3339.55,47.538571,-90.29019
27033,648.561,44.010711,-95.18313
27035,1156.527,46.491114,-94.071213
27037,586.867,44.670893,-93.062481
27039,439.585,44.020706,-92.869353
27041,720.005,45.936429,-95.46061
27043,721.905,43.676522,-93.947234
27045,862.09,43.67727,-92.093681
27047,722.421,43.674202,-93.350289
27049,780.4,44.406178,-92.716
27051,575.482,45.930743,-96.010699
27053,606.547,45.006064,-93.475185
27055,568.837,43.66699,-91.501556
27057,999.56,47.095551,-94.91329
27059,451.656,45.562431,-93.296339
27061,2927.963,47.490843,-93.613128
27063,719.235,43.673025,-95.149704
27065,533.682,45.94776,-93.297788
27067,862.352,45.152714,-95.004981
27069,1103.604,48.77604,-96.780349
27071,3154.022,48.24549,-93.782842
27073,778.011,44.999855,-96.176836
27075,2990.63,47.517111,-91.411704
27077,1774.665,48.7681,-94.904634
27079,473.807,44.373397,-93.73018
27081,548.433,44.408238,-96.272032
27083,721.668,44.409195,-95.847268
27085,505.528,44.821644,-94.27232
27087,582.912,47.325842,-95.810703
27089,1812.906,48.362728,-96.357761
27091,729.576,43.677118,-94.537198
27093,644.775,45.123156,-94.527346
27095,681.581,45.929043,-93.632996
27097,1153.387,46.020484,-94.266619
27099,711.567,43.666249,-92.759514
27101,719.502,44.015594,-95.761581
27103,466.743,44.35882,-94.245685
27105,722.557,43.677686,-95.763132
27107,876.73,47.32947,-96.463807
27109,654.799,44.00343,-92.406722
27111,2224.538,46.405725,-95.714578
27113,618.25,48.069247,-96.037725
27115,1434.558,46.10094,-92.763094
27117,465.962,44.015361,-96.257015
27119,1997.785,47.774254,-96.400027
27121,717.104,45.589623,-95.446705
27123,170.078,45.01525,-93.100141
27125,432.495,47.865487,-96.08718
27127,881.75,44.403536,-95.254242
27129,987.096,44.723697,-94.955617
27131,515.935,44.350943,-93.298503
27133,482.725,43.669587,-96.263238
27135,1678.137,48.761066,-95.82153
27137,6859.503,47.583852,-92.463645
27139,368.383,44.651932,-93.534553
27141,451.043,45.443171,-93.775092
27143,600.521,44.575734,-94.230123
27145,1389.952,45.555235,-94.610482
27147,432.339,44.015261,-93.220453
27149,575.319,45.593461,-95.992315
27151,752.188,45.27545,-95.690398
27153,979.5,46.066569,-94.900576
27155,585.853,45.76984,-96.475049
27157,549.616,44.289693,-92.233341
27159,543.233,46.586784,-94.988331
27161,432.973,44.01846,-93.589844
27163,422.745,45.037929,-92.890117
27165,439.729,43.978366,-94.614128
27167,751.17,46.362335,-96.476657
27169,641.583,43.982268,-91.776708
27171,714.269,45.175091,-93.966397
27173,763.227,44.715736,-95.862756
28001,487.548,31.486218,-91.351781
28003,401.361,34.886648,-88.581014
28005,731.597,31.203933,-90.795542
28007,736.689,33.09047,-89.588622
28009,408.654,34.810773,-89.200029
28011,905.817,33.799278,-90.884476
28013,587.959,33.936634,-89.337114
28015,634.585,33.440795,-89.918887
28017,504.246,33.921654,-88.945808
28019,419.855,33.345964,-89.251332
28021,501.204,31.97281,-90.915424
28023,693.534,32.048448,-88.685964
28025,416.006,33.661734,-88.783326
28027,583.152,34.22867,-90.603165
28029,779.464,31.866915,-90.448758
28031,414.931,31.633331,-89.548897
28033,497.011,34.874266,-89.99324
28035,470.233,31.18858,-89.259447
28037,566.763,31.477798,-90.895884
28039,483.652,30.855431,-88.642268
28041,718.696,31.212846,-88.634811
28043,449.404,33.770031,-89.80274
28045,552.5,30.391437,-89.47985
28047,976.171,30.416536,-89.083376
28049,877.292,32.267924,-90.4659
28051,764.618,33.125942,-90.091197
28053,431.234,33.132978,-90.523911
28055,441.426,32.754977,-90.988552
28057,540.45,34.281075,-88.363127
28059,1043.396,30.458491,-88.619991
28061,677.471,32.016989,-89.11943
28063,527.264,31.733633,-91.043878
28065,409.138,31.564734,-89.826626
28067,699.708,31.621044,-89.167262
28069,767.025,32.750136,-88.625631
28071,679.207,34.349298,-89.485903
28073,500.433,31.197135,-89.514952
28075,715.154,32.403998,-88.660449
28077,435.77,31.550009,-90.10753
28079,585.477,32.753268,-89.522568
28081,453.175,34.288965,-88.680887
28083,606.38,33.54979,-90.294934
28085,588.175,31.535216,-90.453566
28087,516.465,33.471424,-88.439723
28089,741.78,32.63437,-90.03416
28091,548.621,31.230126,-89.821736
28093,709.766,34.76619,-89.504231
28095,772.096,33.89003,-88.485038
28097,407.889,33.500714,-89.639625
28099,571.614,32.752518,-89.119274
28101,579.602,32.40197,-89.118412
28103,699.98,33.10627,-88.565787
28105,461.933,33.422313,-88.876151
28107,705.131,34.365205,-89.963065
28109,818.908,30.773791,-89.586832
28111,650.202,31.169307,-88.988755
28113,410.694,31.177517,-90.397725
28115,501.021,34.227081,-89.037239
28117,418.199,34.620866,-88.52224
28119,406.431,34.25264,-90.290525
28121,806.086,32.262057,-89.946552
28123,610.39,32.427127,-89.533209
28125,435.12,32.89249,-90.827388
28127,590.469,31.902503,-89.917707
28129,637.271,32.019034,-89.494973
28131,448.077,30.790184,-89.112297
28133,706.927,33.605529,-90.59509
28135,652.142,33.955891,-90.172833
28137,410.972,34.649553,-89.943105
28139,459.955,34.763618,-88.918819
28141,444.519,34.737699,-88.236067
28143,480.727,34.652201,-90.37177
28145,416.906,34.489101,-89.0023
28147,404.406,31.164492,-90.103431
28149,618.554,32.357005,-90.851791
28151,761.226,33.273131,-90.94443
28153,813.518,31.64476,-88.682057
28155,423.233,33.612048,-89.283836
28157,687.766,31.160249,-91.325567
28159,610.086,33.078724,-89.037391
28161,495.004,34.030669,-89.703793
28163,934.266,32.765675,-90.387928
29001,569.436,40.190666,-92.603592
29003,436.429,39.988863,-94.803551
29005,550.128,40.431846,-95.437555
29007,696.822,39.21448,-91.843415
29009,790.97,36.699378,-93.834326
29011,596.722,37.500799,-94.344089
29013,851.381,38.257217,-94.339246
29015,752.547,38.301036,-93.287942
29017,621.199,37.318349,-90.024601
29019,690.981,38.989657,-92.310779
29021,414.658,39.66037,-94.808173
29023,698.991,36.71518,-90.40313
29025,429.637,39.658998,-93.979179
29027,847.358,38.835966,-91.924089
29029,708.645,38.031995,-92.765138
29031,586.325,37.383882,-89.684908
29033,701.391,39.427375,-93.500227
29035,509.021,36.944783,-90.945626
29037,702.488,38.647159,-94.354242
29039,498.654,37.733655,-93.850014
29041,766.762,39.517969,-92.961621
29043,563.808,36.969739,-93.187614
29045,511.825,40.407275,-91.729472
29047,408.671,39.315551,-94.421502
29049,423.483,39.608723,-94.395803
29051,401.925,38.506847,-92.271404
29053,569.181,38.845386,-92.812323
29055,743.754,37.966561,-91.313933
29057,506.255,37.43235,-93.854878
29059,542.85,37.683583,-93.033812
29061,569.045,39.962839,-93.970053
29063,425.821,39.894665,-94.40719
29065,754.506,37.60325,-91.495916
29067,814.597,36.946517,-92.515892
29069,547.184,36.153025,-90.062254
29071,930.685,38.408313,-91.07341
29073,524.441,38.441183,-91.50578
29075,491.716,40.209379,-94.40411
29077,677.88,37.258196,-93.340641
29079,438.026,40.112541,-93.565054
29081,726.405,40.34562,-93.992582
29083,732.329,38.386491,-93.792628
29085,411.708,37.9367,-93.322835
29087,470.353,40.095724,-95.219072
29089,471.53,39.143365,-92.695926
29091,928.373,36.774369,-91.887368
29093,552.064,37.62596,-90.699627
29095,616.246,39.007233,-94.342507
29097,641.278,37.200865,-94.338869
29099,664.285,38.257414,-90.543138
29101,833.192,38.74588,-93.805999
