"state_fips","state_long","state_lat","state_group","state_order","census_region","census_number"
22,-91.6274108886719,31.0084743499756,17,4443,"South",3
22,-91.610221862793,30.9970169067383,17,4444,"South",3
22,-91.1862335205078,30.9970169067383,17,4445,"South",3
22,-91.0601806640625,30.9970169067383,17,4446,"South",3
22,-90.8539199829102,30.9970169067383,17,4447,"South",3
22,-90.5674438476562,30.9970169067383,17,4448,"South",3
22,-90.5617141723633,30.9970169067383,17,4449,"South",3
22,-90.3497161865234,30.9970169067383,17,4450,"South",3
22,-90.2695007324219,31.0027484893799,17,4451,"South",3
22,-89.8397827148438,31.0027484893799,17,4452,"South",3
22,-89.7538375854492,31.0027484893799,17,4453,"South",3
22,-89.7309188842773,30.979829788208,17,4454,"South",3
22,-89.7251892089844,30.9626407623291,17,4455,"South",3
22,-89.7652969360352,30.8824234008789,17,4456,"South",3
22,-89.7824859619141,30.8193988800049,17,4457,"South",3
22,-89.8054046630859,30.7792911529541,17,4458,"South",3
22,-89.8225936889648,30.739185333252,17,4459,"South",3
22,-89.8340530395508,30.7048072814941,17,4460,"South",3
22,-89.8340530395508,30.670431137085,17,4461,"South",3
22,-89.8054046630859,30.6532440185547,17,4462,"South",3
22,-89.788215637207,30.5558376312256,17,4463,"South",3
22,-89.7710266113281,30.5386505126953,17,4464,"South",3
22,-89.702278137207,30.4813556671143,17,4465,"South",3
22,-89.6850814819336,30.4527053833008,17,4466,"South",3
22,-89.6793518066406,30.4297866821289,17,4467,"South",3
22,-89.6679000854492,30.4125995635986,17,4468,"South",3
22,-89.6621704101562,30.3724918365479,17,4469,"South",3
22,-89.6335144042969,30.3438453674316,17,4470,"South",3
22,-89.6392440795898,30.2980079650879,17,4471,"South",3
22,-89.6335144042969,30.286548614502,17,4472,"South",3
22,-89.6106033325195,30.2407131195068,17,4473,"South",3
22,-89.604866027832,30.2235221862793,17,4474,"South",3
22,-89.5762252807617,30.2006072998047,17,4475,"South",3
22,-89.5475692749023,30.1834144592285,17,4476,"South",3
22,-89.5991363525391,30.1834144592285,17,4477,"South",3
22,-89.6507034301758,30.1948757171631,17,4478,"South",3
22,-89.7080078125,30.2063331604004,17,4479,"South",3
22,-89.7767562866211,30.2235221862793,17,4480,"South",3
22,-89.8168640136719,30.2464408874512,17,4481,"South",3
22,-89.8512420654297,30.2464408874512,17,4482,"South",3
22,-89.8913497924805,30.275089263916,17,4483,"South",3
22,-89.9085388183594,30.2808208465576,17,4484,"South",3
22,-89.9371871948242,30.2808208465576,17,4485,"South",3
22,-89.977294921875,30.275089263916,17,4486,"South",3
22,-89.9944839477539,30.2808208465576,17,4487,"South",3
22,-90.0002059936523,30.3094673156738,17,4488,"South",3
22,-90.0059356689453,30.3266544342041,17,4489,"South",3
22,-90.0288619995117,30.3381156921387,17,4490,"South",3
22,-90.0460433959961,30.3438453674316,17,4491,"South",3
22,-90.0746994018555,30.3782234191895,17,4492,"South",3
22,-90.0861511230469,30.3782234191895,17,4493,"South",3
22,-90.1205368041992,30.3839530944824,17,4494,"South",3
22,-90.1663665771484,30.4011421203613,17,4495,"South",3
22,-90.2064743041992,30.4011421203613,17,4496,"South",3
22,-90.24658203125,30.3954105377197,17,4497,"South",3
22,-90.2695007324219,30.3724918365479,17,4498,"South",3
22,-90.2981491088867,30.3381156921387,17,4499,"South",3
22,-90.3153381347656,30.3266544342041,17,4500,"South",3
22,-90.3382568359375,30.3209266662598,17,4501,"South",3
22,-90.3439865112305,30.3151969909668,17,4502,"South",3
22,-90.3497161865234,30.2980079650879,17,4503,"South",3
22,-90.3497161865234,30.275089263916,17,4504,"South",3
22,-90.3726272583008,30.2579021453857,17,4505,"South",3
22,-90.4012832641602,30.2292518615723,17,4506,"South",3
22,-90.424201965332,30.212064743042,17,4507,"South",3
22,-90.435661315918,30.1834144592285,17,4508,"South",3
22,-90.435661315918,30.1604995727539,17,4509,"South",3
22,-90.424201965332,30.1433086395264,17,4510,"South",3
22,-90.4184646606445,30.1146621704102,17,4511,"South",3
22,-90.3955535888672,30.1032009124756,17,4512,"South",3
22,-90.3611755371094,30.0860137939453,17,4513,"South",3
22,-90.2981491088867,30.0802822113037,17,4514,"South",3
22,-90.2637710571289,30.0688247680664,17,4515,"South",3
22,-90.1434478759766,30.0516376495361,17,4516,"South",3
22,-90.1205368041992,30.0516376495361,17,4517,"South",3
22,-90.0918807983398,30.0516376495361,17,4518,"South",3
22,-90.057502746582,30.0516376495361,17,4519,"South",3
22,-90.0231323242188,30.0573673248291,17,4520,"South",3
22,-89.983024597168,30.0688247680664,17,4521,"South",3
22,-89.9543762207031,30.0917434692383,17,4522,"South",3
22,-89.9199905395508,30.1146621704102,17,4523,"South",3
22,-89.9142684936523,30.1318511962891,17,4524,"South",3
22,-89.9028091430664,30.1604995727539,17,4525,"South",3
22,-89.8856201171875,30.1719570159912,17,4526,"South",3
22,-89.8684310913086,30.1719570159912,17,4527,"South",3
22,-89.8512420654297,30.1604995727539,17,4528,"South",3
22,-89.8455123901367,30.1318511962891,17,4529,"South",3
22,-89.8225936889648,30.1261196136475,17,4530,"South",3
22,-89.799674987793,30.1261196136475,17,4531,"South",3
22,-89.788215637207,30.1261196136475,17,4532,"South",3
22,-89.7710266113281,30.1547698974609,17,4533,"South",3
22,-89.7652969360352,30.1719570159912,17,4534,"South",3
22,-89.7423782348633,30.1719570159912,17,4535,"South",3
22,-89.7366485595703,30.1719570159912,17,4536,"South",3
22,-89.7423782348633,30.1433086395264,17,4537,"South",3
22,-89.7423782348633,30.1318511962891,17,4538,"South",3
22,-89.7309188842773,30.1261196136475,17,4539,"South",3
22,-89.7137298583984,30.1547698974609,17,4540,"South",3
22,-89.6850814819336,30.1662273406982,17,4541,"South",3
22,-89.6679000854492,30.1719570159912,17,4542,"South",3
22,-89.6507034301758,30.1662273406982,17,4543,"South",3
22,-89.6507034301758,30.1547698974609,17,4544,"South",3
22,-89.6793518066406,30.1318511962891,17,4545,"South",3
22,-89.6850814819336,30.1089324951172,17,4546,"South",3
22,-89.6850814819336,30.1032009124756,17,4547,"South",3
22,-89.702278137207,30.0974750518799,17,4548,"South",3
22,-89.7194595336914,30.0860137939453,17,4549,"South",3
22,-89.7194595336914,30.0688247680664,17,4550,"South",3
22,-89.7137298583984,30.0516376495361,17,4551,"South",3
22,-89.7366485595703,30.0516376495361,17,4552,"South",3
22,-89.7767562866211,30.0688247680664,17,4553,"South",3
22,-89.8054046630859,30.0630950927734,17,4554,"South",3
22,-89.8283233642578,30.0516376495361,17,4555,"South",3
22,-89.8455123901367,30.0115299224854,17,4556,"South",3
22,-89.8512420654297,29.9886112213135,17,4557,"South",3
22,-89.8397827148438,29.9714241027832,17,4558,"South",3
22,-89.8225936889648,29.9599628448486,17,4559,"South",3
22,-89.7767562866211,29.9485054016113,17,4560,"South",3
22,-89.7423782348633,29.9370441436768,17,4561,"South",3
22,-89.7194595336914,29.9198551177979,17,4562,"South",3
22,-89.6908111572266,29.8797492980957,17,4563,"South",3
22,-89.6507034301758,29.8797492980957,17,4564,"South",3
22,-89.6277847290039,29.8912086486816,17,4565,"South",3
22,-89.5991363525391,29.9141254425049,17,4566,"South",3
22,-89.5876770019531,29.9542350769043,17,4567,"South",3
22,-89.5876770019531,29.9886112213135,17,4568,"South",3
22,-89.5704956054688,30.0229873657227,17,4569,"South",3
22,-89.5418472290039,30.0459060668945,17,4570,"South",3
22,-89.5074615478516,30.0573673248291,17,4571,"South",3
22,-89.5017395019531,30.0860137939453,17,4572,"South",3
22,-89.4845504760742,30.0860137939453,17,4573,"South",3
22,-89.4559020996094,30.074556350708,17,4574,"South",3
22,-89.3986053466797,30.0688247680664,17,4575,"South",3
22,-89.3584976196289,30.0688247680664,17,4576,"South",3
22,-89.3298492431641,30.0802822113037,17,4577,"South",3
22,-89.2381744384766,30.1604995727539,17,4578,"South",3
22,-89.2152633666992,30.1719570159912,17,4579,"South",3
22,-89.1980667114258,30.1662273406982,17,4580,"South",3
22,-89.1923370361328,30.1604995727539,17,4581,"South",3
22,-89.2209854125977,30.1261196136475,17,4582,"South",3
22,-89.2267150878906,30.1089324951172,17,4583,"South",3
22,-89.2209854125977,30.0974750518799,17,4584,"South",3
22,-89.1808776855469,30.0917434692383,17,4585,"South",3
22,-89.1751480102539,30.0802822113037,17,4586,"South",3
22,-89.1980667114258,30.0573673248291,17,4587,"South",3
22,-89.2209854125977,30.0287189483643,17,4588,"South",3
22,-89.2209854125977,30.0058002471924,17,4589,"South",3
22,-89.2095336914062,29.9828815460205,17,4590,"South",3
22,-89.2152633666992,29.9542350769043,17,4591,"South",3
22,-89.1751480102539,29.9485054016113,17,4592,"South",3
22,-89.1636962890625,29.9370441436768,17,4593,"South",3
22,-89.1751480102539,29.9141254425049,17,4594,"South",3
22,-89.2095336914062,29.9026679992676,17,4595,"South",3
22,-89.25537109375,29.8912086486816,17,4596,"South",3
22,-89.2840118408203,29.8797492980957,17,4597,"South",3
22,-89.3012008666992,29.8568305969238,17,4598,"South",3
22,-89.3012008666992,29.822452545166,17,4599,"South",3
22,-89.3183898925781,29.8109931945801,17,4600,"South",3
22,-89.3871459960938,29.8109931945801,17,4601,"South",3
22,-89.4043350219727,29.8052654266357,17,4602,"South",3
22,-89.4387130737305,29.759428024292,17,4603,"South",3
22,-89.4444427490234,29.7365093231201,17,4604,"South",3
22,-89.4387130737305,29.7021331787109,17,4605,"South",3
22,-89.4559020996094,29.6906719207764,17,4606,"South",3
22,-89.4730911254883,29.684944152832,17,4607,"South",3
22,-89.518928527832,29.6906719207764,17,4608,"South",3
22,-89.5418472290039,29.6792144775391,17,4609,"South",3
22,-89.5475692749023,29.6505641937256,17,4610,"South",3
22,-89.5647659301758,29.6448383331299,17,4611,"South",3
22,-89.5991363525391,29.6391067504883,17,4612,"South",3
22,-89.6163330078125,29.6276454925537,17,4613,"South",3
22,-89.6220626831055,29.6104583740234,17,4614,"South",3
22,-89.604866027832,29.5760822296143,17,4615,"South",3
22,-89.604866027832,29.5474319458008,17,4616,"South",3
22,-89.5934066772461,29.5245132446289,17,4617,"South",3
22,-89.5704956054688,29.5073261260986,17,4618,"South",3
22,-89.5532989501953,29.4729499816895,17,4619,"South",3
22,-89.524658203125,29.4557609558105,17,4620,"South",3
22,-89.5361175537109,29.4213809967041,17,4621,"South",3
22,-89.518928527832,29.4041938781738,17,4622,"South",3
22,-89.4788208007812,29.4099235534668,17,4623,"South",3
22,-89.4501724243164,29.4099235534668,17,4624,"South",3
22,-89.4329833984375,29.3984661102295,17,4625,"South",3
22,-89.4157943725586,29.3984661102295,17,4626,"South",3
22,-89.3871459960938,29.3927364349365,17,4627,"South",3
22,-89.335578918457,29.3583564758301,17,4628,"South",3
22,-89.335578918457,29.3354396820068,17,4629,"South",3
22,-89.34130859375,29.312520980835,17,4630,"South",3
22,-89.335578918457,29.301061630249,17,4631,"South",3
22,-89.3241195678711,29.301061630249,17,4632,"South",3
22,-89.2668228149414,29.312520980835,17,4633,"South",3
22,-89.249641418457,29.2896022796631,17,4634,"South",3
22,-89.2267150878906,29.301061630249,17,4635,"South",3
22,-89.2209854125977,29.306791305542,17,4636,"South",3
22,-89.2095336914062,29.301061630249,17,4637,"South",3
22,-89.2038040161133,29.2666835784912,17,4638,"South",3
22,-89.1751480102539,29.2666835784912,17,4639,"South",3
22,-89.1579666137695,29.2265777587891,17,4640,"South",3
22,-89.1121292114258,29.2208461761475,17,4641,"South",3
22,-89.072021484375,29.2208461761475,17,4642,"South",3
22,-89.0376434326172,29.2208461761475,17,4643,"South",3
22,-89.0261840820312,29.2036590576172,17,4644,"South",3
22,-89.0319137573242,29.1864700317383,17,4645,"South",3
22,-89.072021484375,29.1750087738037,17,4646,"South",3
22,-89.0433731079102,29.1463642120361,17,4647,"South",3
22,-89.0376434326172,29.1291751861572,17,4648,"South",3
22,-89.066291809082,29.1005268096924,17,4649,"South",3
22,-89.0834808349609,29.1005268096924,17,4650,"South",3
22,-89.1121292114258,29.1177139282227,17,4651,"South",3
22,-89.1407699584961,29.1177139282227,17,4652,"South",3
22,-89.1579666137695,29.1119842529297,17,4653,"South",3
22,-89.1694259643555,29.0718765258789,17,4654,"South",3
22,-89.1636962890625,29.0546894073486,17,4655,"South",3
22,-89.152229309082,29.0260429382324,17,4656,"South",3
22,-89.1636962890625,29.0145816802979,17,4657,"South",3
22,-89.1808776855469,29.0145816802979,17,4658,"South",3
22,-89.2095336914062,29.0375003814697,17,4659,"South",3
22,-89.2381744384766,29.1005268096924,17,4660,"South",3
22,-89.25537109375,29.1005268096924,17,4661,"South",3
22,-89.2782821655273,29.0947952270508,17,4662,"South",3
22,-89.3298492431641,29.0145816802979,17,4663,"South",3
22,-89.3527679443359,28.9973945617676,17,4664,"South",3
22,-89.3756866455078,28.9802055358887,17,4665,"South",3
22,-89.3986053466797,28.9802055358887,17,4666,"South",3
22,-89.4100646972656,28.9973945617676,17,4667,"South",3
22,-89.4043350219727,29.0145816802979,17,4668,"South",3
22,-89.3756866455078,29.0375003814697,17,4669,"South",3
22,-89.3527679443359,29.0546894073486,17,4670,"South",3
22,-89.34130859375,29.0718765258789,17,4671,"South",3
22,-89.335578918457,29.1119842529297,17,4672,"South",3
22,-89.3584976196289,29.1291751861572,17,4673,"South",3
22,-89.3871459960938,29.1406326293945,17,4674,"South",3
22,-89.4100646972656,29.1635513305664,17,4675,"South",3
22,-89.4444427490234,29.1750087738037,17,4676,"South",3
22,-89.4501724243164,29.2036590576172,17,4677,"South",3
22,-89.4788208007812,29.2437648773193,17,4678,"South",3
22,-89.4960098266602,29.2666835784912,17,4679,"South",3
22,-89.5131912231445,29.2666835784912,17,4680,"South",3
22,-89.530387878418,29.2437648773193,17,4681,"South",3
22,-89.5590286254883,29.2552242279053,17,4682,"South",3
22,-89.5876770019531,29.2724151611328,17,4683,"South",3
22,-89.6277847290039,29.2781429290771,17,4684,"South",3
22,-89.6449737548828,29.2896022796631,17,4685,"South",3
22,-89.6621704101562,29.3411674499512,17,4686,"South",3
22,-89.6793518066406,29.3297100067139,17,4687,"South",3
22,-89.6908111572266,29.3239803314209,17,4688,"South",3
22,-89.7652969360352,29.3297100067139,17,4689,"South",3
22,-89.8225936889648,29.3411674499512,17,4690,"South",3
22,-89.8397827148438,29.3755474090576,17,4691,"South",3
22,-89.8455123901367,29.4500312805176,17,4692,"South",3
22,-89.8512420654297,29.4614887237549,17,4693,"South",3
22,-89.8627014160156,29.4672183990479,17,4694,"South",3
22,-89.8970794677734,29.4614887237549,17,4695,"South",3
22,-89.9314575195312,29.4786796569824,17,4696,"South",3
22,-89.9658279418945,29.4786796569824,17,4697,"South",3
22,-89.9944839477539,29.4786796569824,17,4698,"South",3
22,-90.0345916748047,29.5073261260986,17,4699,"South",3
22,-90.0517730712891,29.4786796569824,17,4700,"South",3
22,-90.0345916748047,29.4672183990479,17,4701,"South",3
22,-90.0288619995117,29.4385738372803,17,4702,"South",3
22,-90.0517730712891,29.4213809967041,17,4703,"South",3
22,-90.0517730712891,29.4041938781738,17,4704,"South",3
22,-90.0345916748047,29.381275177002,17,4705,"South",3
22,-90.0288619995117,29.3583564758301,17,4706,"South",3
22,-90.0632400512695,29.3468990325928,17,4707,"South",3
22,-90.0746994018555,29.3297100067139,17,4708,"South",3
22,-90.0746994018555,29.306791305542,17,4709,"South",3
22,-90.0689697265625,29.2896022796631,17,4710,"South",3
22,-90.0231323242188,29.2552242279053,17,4711,"South",3
22,-90.0174026489258,29.2437648773193,17,4712,"South",3
22,-90.0231323242188,29.2380352020264,17,4713,"South",3
22,-90.0804214477539,29.1864700317383,17,4714,"South",3
22,-90.1090774536133,29.1750087738037,17,4715,"South",3
22,-90.1778259277344,29.1177139282227,17,4716,"South",3
22,-90.2293930053711,29.1005268096924,17,4717,"South",3
22,-90.24658203125,29.1005268096924,17,4718,"South",3
22,-90.2637710571289,29.1864700317383,17,4719,"South",3
22,-90.2809600830078,29.2093887329102,17,4720,"South",3
22,-90.3096084594727,29.2265777587891,17,4721,"South",3
22,-90.3267974853516,29.2896022796631,17,4722,"South",3
22,-90.3439865112305,29.306791305542,17,4723,"South",3
22,-90.3669052124023,29.2953338623047,17,4724,"South",3
22,-90.4012832641602,29.2437648773193,17,4725,"South",3
22,-90.4184646606445,29.2151165008545,17,4726,"South",3
22,-90.429931640625,29.2093887329102,17,4727,"South",3
22,-90.4700393676758,29.2208461761475,17,4728,"South",3
22,-90.4757690429688,29.2781429290771,17,4729,"South",3
22,-90.4986801147461,29.306791305542,17,4730,"South",3
22,-90.5445175170898,29.312520980835,17,4731,"South",3
22,-90.5559768676758,29.312520980835,17,4732,"South",3
22,-90.5788955688477,29.3297100067139,17,4733,"South",3
22,-90.5903549194336,29.3182487487793,17,4734,"South",3
22,-90.5788955688477,29.301061630249,17,4735,"South",3
22,-90.5846252441406,29.2781429290771,17,4736,"South",3
22,-90.5731735229492,29.2666835784912,17,4737,"South",3
22,-90.5674438476562,29.2437648773193,17,4738,"South",3
22,-90.5731735229492,29.2437648773193,17,4739,"South",3
22,-90.6247329711914,29.2265777587891,17,4740,"South",3
22,-90.6648406982422,29.1979274749756,17,4741,"South",3
22,-90.6763000488281,29.1807403564453,17,4742,"South",3
22,-90.6820297241211,29.1406326293945,17,4743,"South",3
22,-90.7221374511719,29.1406326293945,17,4744,"South",3
22,-90.7565155029297,29.1291751861572,17,4745,"South",3
22,-90.8138122558594,29.1062564849854,17,4746,"South",3
22,-90.8539199829102,29.1234455108643,17,4747,"South",3
22,-90.9226684570312,29.1750087738037,17,4748,"South",3
22,-90.9570465087891,29.2036590576172,17,4749,"South",3
22,-90.9857025146484,29.2093887329102,17,4750,"South",3
22,-91.0372619628906,29.2093887329102,17,4751,"South",3
22,-91.0544509887695,29.2208461761475,17,4752,"South",3
22,-91.0716400146484,29.2208461761475,17,4753,"South",3
22,-91.1117477416992,29.2265777587891,17,4754,"South",3
22,-91.1289367675781,29.2609539031982,17,4755,"South",3
22,-91.1289367675781,29.301061630249,17,4756,"South",3
22,-91.1403961181641,29.3526287078857,17,4757,"South",3
22,-91.157585144043,29.3755474090576,17,4758,"South",3
22,-91.1690444946289,29.3927364349365,17,4759,"South",3
22,-91.2034225463867,29.3984661102295,17,4760,"South",3
22,-91.2206115722656,29.4099235534668,17,4761,"South",3
22,-91.2263412475586,29.4385738372803,17,4762,"South",3
22,-91.23779296875,29.4500312805176,17,4763,"South",3
22,-91.2779006958008,29.4557609558105,17,4764,"South",3
22,-91.2893676757812,29.4729499816895,17,4765,"South",3
22,-91.2893676757812,29.5015983581543,17,4766,"South",3
22,-91.3237380981445,29.5015983581543,17,4767,"South",3
22,-91.3466644287109,29.5073261260986,17,4768,"South",3
22,-91.3810424804688,29.5302448272705,17,4769,"South",3
22,-91.3982238769531,29.5302448272705,17,4770,"South",3
22,-91.421142578125,29.5359745025635,17,4771,"South",3
22,-91.4383392333984,29.5474319458008,17,4772,"South",3
22,-91.4440612792969,29.5646209716797,17,4773,"South",3
22,-91.4612503051758,29.5646209716797,17,4774,"South",3
22,-91.5357360839844,29.5359745025635,17,4775,"South",3
22,-91.5529251098633,29.5474319458008,17,4776,"South",3
22,-91.5471954345703,29.5588932037354,17,4777,"South",3
22,-91.5357360839844,29.5818119049072,17,4778,"South",3
22,-91.5357360839844,29.6047306060791,17,4779,"South",3
22,-91.5586547851562,29.6391067504883,17,4780,"South",3
22,-91.5701141357422,29.6505641937256,17,4781,"South",3
22,-91.6044921875,29.6505641937256,17,4782,"South",3
22,-91.6331405639648,29.6448383331299,17,4783,"South",3
22,-91.6503295898438,29.6448383331299,17,4784,"South",3
22,-91.6617889404297,29.6505641937256,17,4785,"South",3
22,-91.6503295898438,29.6792144775391,17,4786,"South",3
22,-91.6388702392578,29.7021331787109,17,4787,"South",3
22,-91.6388702392578,29.7193202972412,17,4788,"South",3
22,-91.6331405639648,29.7365093231201,17,4789,"South",3
22,-91.6159515380859,29.7536964416504,17,4790,"South",3
22,-91.598762512207,29.759428024292,17,4791,"South",3
22,-91.598762512207,29.765157699585,17,4792,"South",3
22,-91.6159515380859,29.7766151428223,17,4793,"South",3
22,-91.6503295898438,29.7766151428223,17,4794,"South",3
22,-91.7133560180664,29.765157699585,17,4795,"South",3
22,-91.7649230957031,29.765157699585,17,4796,"South",3
22,-91.8222122192383,29.7536964416504,17,4797,"South",3
22,-91.8565902709961,29.7422389984131,17,4798,"South",3
22,-91.873779296875,29.7422389984131,17,4799,"South",3
22,-91.8795166015625,29.7536964416504,17,4800,"South",3
22,-91.8795166015625,29.765157699585,17,4801,"South",3
22,-91.8795166015625,29.7995338439941,17,4802,"South",3
22,-91.8508605957031,29.816722869873,17,4803,"South",3
22,-91.8508605957031,29.833911895752,17,4804,"South",3
22,-91.8565902709961,29.8511028289795,17,4805,"South",3
22,-91.8795166015625,29.8511028289795,17,4806,"South",3
22,-91.9024276733398,29.8453712463379,17,4807,"South",3
22,-91.9368057250977,29.8396415710449,17,4808,"South",3
22,-91.9654541015625,29.8511028289795,17,4809,"South",3
22,-91.9826431274414,29.8511028289795,17,4810,"South",3
22,-91.9941024780273,29.8396415710449,17,4811,"South",3
22,-91.9941024780273,29.816722869873,17,4812,"South",3
22,-92.0170211791992,29.7995338439941,17,4813,"South",3
22,-92.1029663085938,29.765157699585,17,4814,"South",3
22,-92.1373443603516,29.7422389984131,17,4815,"South",3
22,-92.1488037109375,29.7479705810547,17,4816,"South",3
22,-92.14306640625,29.765157699585,17,4817,"South",3
22,-92.1488037109375,29.7766151428223,17,4818,"South",3
22,-92.2003707885742,29.765157699585,17,4819,"South",3
22,-92.2118301391602,29.7536964416504,17,4820,"South",3
22,-92.1946411132812,29.7250518798828,17,4821,"South",3
22,-92.1717224121094,29.7078590393066,17,4822,"South",3
22,-92.1373443603516,29.7078590393066,17,4823,"South",3
22,-92.1258850097656,29.7078590393066,17,4824,"South",3
22,-92.1316146850586,29.6964015960693,17,4825,"South",3
22,-92.1316146850586,29.6734828948975,17,4826,"South",3
22,-92.1258850097656,29.6505641937256,17,4827,"South",3
22,-92.0972290039062,29.6448383331299,17,4828,"South",3
22,-92.0685882568359,29.6448383331299,17,4829,"South",3
22,-92.0456695556641,29.6391067504883,17,4830,"South",3
22,-92.0456695556641,29.6333770751953,17,4831,"South",3
22,-92.0685882568359,29.621919631958,17,4832,"South",3
22,-92.0743179321289,29.6047306060791,17,4833,"South",3
22,-92.2118301391602,29.5932693481445,17,4834,"South",3
22,-92.246208190918,29.5818119049072,17,4835,"South",3
22,-92.2920455932617,29.5588932037354,17,4836,"South",3
22,-92.3321533203125,29.5646209716797,17,4837,"South",3
22,-92.3837203979492,29.5703506469727,17,4838,"South",3
22,-92.4753875732422,29.5818119049072,17,4839,"South",3
22,-92.6128997802734,29.5932693481445,17,4840,"South",3
22,-92.6644668579102,29.6104583740234,17,4841,"South",3
22,-92.8019714355469,29.6620254516602,17,4842,"South",3
22,-92.9051055908203,29.7021331787109,17,4843,"South",3
22,-92.9795913696289,29.7479705810547,17,4844,"South",3
22,-93.0254287719727,29.759428024292,17,4845,"South",3
22,-93.0712661743164,29.765157699585,17,4846,"South",3
22,-93.0941772460938,29.7880764007568,17,4847,"South",3
22,-93.1113739013672,29.7938041687012,17,4848,"South",3
22,-93.151481628418,29.8052654266357,17,4849,"South",3
22,-93.2030487060547,29.8109931945801,17,4850,"South",3
22,-93.2431564331055,29.8052654266357,17,4851,"South",3
22,-93.3004455566406,29.7995338439941,17,4852,"South",3
22,-93.3462829589844,29.8109931945801,17,4853,"South",3
22,-93.3692016601562,29.7995338439941,17,4854,"South",3
22,-93.4952545166016,29.7995338439941,17,4855,"South",3
22,-93.5640106201172,29.7938041687012,17,4856,"South",3
22,-93.6098480224609,29.7938041687012,17,4857,"South",3
22,-93.6614074707031,29.7880764007568,17,4858,"South",3
22,-93.7072448730469,29.7766151428223,17,4859,"South",3
22,-93.7588119506836,29.765157699585,17,4860,"South",3
22,-93.8046493530273,29.7479705810547,17,4861,"South",3
22,-93.8447570800781,29.7365093231201,17,4862,"South",3
22,-93.8848648071289,29.7766151428223,17,4863,"South",3
22,-93.9077835083008,29.7766151428223,17,4864,"South",3
22,-93.9307022094727,29.7995338439941,17,4865,"South",3
22,-93.9307022094727,29.822452545166,17,4866,"South",3
22,-93.9077835083008,29.8511028289795,17,4867,"South",3
22,-93.861946105957,29.8797492980957,17,4868,"South",3
22,-93.8332977294922,29.9255867004395,17,4869,"South",3
22,-93.8046493530273,29.9599628448486,17,4870,"South",3
22,-93.7989196777344,29.9771499633789,17,4871,"South",3
22,-93.7645416259766,30.0172576904297,17,4872,"South",3
22,-93.7416305541992,30.0401763916016,17,4873,"South",3
22,-93.7129745483398,30.0688247680664,17,4874,"South",3
22,-93.7244338989258,30.0917434692383,17,4875,"South",3
22,-93.7015228271484,30.137580871582,17,4876,"South",3
22,-93.684326171875,30.2006072998047,17,4877,"South",3
22,-93.6900634765625,30.2235221862793,17,4878,"South",3
22,-93.678596496582,30.2464408874512,17,4879,"South",3
22,-93.7129745483398,30.2808208465576,17,4880,"South",3
22,-93.7473526000977,30.3209266662598,17,4881,"South",3
22,-93.7588119506836,30.3323860168457,17,4882,"South",3
22,-93.7530822753906,30.4011421203613,17,4883,"South",3
22,-93.7301635742188,30.4183292388916,17,4884,"South",3
22,-93.7301635742188,30.4412479400635,17,4885,"South",3
22,-93.7187042236328,30.4584369659424,17,4886,"South",3
22,-93.7301635742188,30.5042743682861,17,4887,"South",3
22,-93.7416305541992,30.5443801879883,17,4888,"South",3
22,-93.7301635742188,30.5844879150391,17,4889,"South",3
22,-93.7187042236328,30.6016750335693,17,4890,"South",3
22,-93.7015228271484,30.6131362915039,17,4891,"South",3
22,-93.7015228271484,30.6303253173828,17,4892,"South",3
22,-93.7015228271484,30.6532440185547,17,4893,"South",3
22,-93.6671371459961,30.6876201629639,17,4894,"South",3
22,-93.6499557495117,30.727725982666,17,4895,"South",3
22,-93.598388671875,30.8079414367676,17,4896,"South",3
22,-93.5811920166016,30.8365898132324,17,4897,"South",3
22,-93.5754699707031,30.8537788391113,17,4898,"South",3
22,-93.5640106201172,30.8824234008789,17,4899,"South",3
22,-93.5754699707031,30.8996162414551,17,4900,"South",3
22,-93.5640106201172,30.9168033599854,17,4901,"South",3
22,-93.5468139648438,30.9339923858643,17,4902,"South",3
22,-93.5468139648438,30.9511795043945,17,4903,"South",3
22,-93.5582809448242,30.9683685302734,17,4904,"South",3
22,-93.5697402954102,30.979829788208,17,4905,"South",3
22,-93.5811920166016,30.9970169067383,17,4906,"South",3
22,-93.5640106201172,31.0142059326172,17,4907,"South",3
22,-93.5468139648438,31.0256633758545,17,4908,"South",3
22,-93.5353622436523,31.0485820770264,17,4909,"South",3
22,-93.5468139648438,31.0657730102539,17,4910,"South",3
22,-93.5640106201172,31.1058807373047,17,4911,"South",3
22,-93.5525512695312,31.1459865570068,17,4912,"South",3
22,-93.5468139648438,31.2032814025879,17,4913,"South",3
22,-93.5754699707031,31.1975517272949,17,4914,"South",3
22,-93.6098480224609,31.2204704284668,17,4915,"South",3
22,-93.6098480224609,31.2433891296387,17,4916,"South",3
22,-93.6270294189453,31.2663078308105,17,4917,"South",3
22,-93.6499557495117,31.2892265319824,17,4918,"South",3
22,-93.678596496582,31.3006839752197,17,4919,"South",3
22,-93.6957931518555,31.3121452331543,17,4920,"South",3
22,-93.7015228271484,31.3236026763916,17,4921,"South",3
22,-93.684326171875,31.3407917022705,17,4922,"South",3
22,-93.6671371459961,31.3694400787354,17,4923,"South",3
22,-93.6614074707031,31.3808975219727,17,4924,"South",3
22,-93.7015228271484,31.4210052490234,17,4925,"South",3
22,-93.7187042236328,31.4611110687256,17,4926,"South",3
22,-93.7530822753906,31.4783000946045,17,4927,"South",3
